1560326310765,EB:78:55:87:E9:E5,-87
1560326311012,EB:78:55:87:E9:E5,-94
1560326311424,D7:85:88:F5:88:4C,-89
1560326313874,EB:78:55:87:E9:E5,-89
1560326314532,C1:AC:89:13:6B:C2,-93
1560326315280,C1:AC:89:13:6B:C2,-92
1560326315481,C1:AC:89:13:6B:C2,-93
1560326317679,C1:AC:89:13:6B:C2,-80
1560326317955,EB:78:55:87:E9:E5,-83
1560326318263,D7:85:88:F5:88:4C,-92
1560326318483,C1:AC:89:13:6B:C2,-72
1560326318561,D7:85:88:F5:88:4C,-92
1560326318613,EB:78:55:87:E9:E5,-78
1560326318749,EB:78:55:87:E9:E5,-77
1560326319273,C1:AC:89:13:6B:C2,-80
1560326319312,C1:AC:89:13:6B:C2,-76
1560326319549,EB:78:55:87:E9:E5,-82
1560326319591,EB:78:55:87:E9:E5,-73
1560326320080,C1:AC:89:13:6B:C2,-79
1560326320215,C2:9B:38:AF:12:75,-95
1560326320344,EB:78:55:87:E9:E5,-74
1560326320492,EB:78:55:87:E9:E5,-78
1560326320873,C1:AC:89:13:6B:C2,-72
1560326321443,EB:78:55:87:E9:E5,-77
1560326321943,EB:78:55:87:E9:E5,-69
1560326322394,EB:78:55:87:E9:E5,-80
1560326322491,C1:AC:89:13:6B:C2,-88
1560326322619,C2:9B:38:AF:12:75,-95
1560326323096,C1:AC:89:13:6B:C2,-83
1560326323298,C1:AC:89:13:6B:C2,-78
1560326324044,C1:AC:89:13:6B:C2,-85
1560326324096,C1:AC:89:13:6B:C2,-84
1560326324209,C2:9B:38:AF:12:75,-95
1560326324348,EB:78:55:87:E9:E5,-77
1560326324890,C1:AC:89:13:6B:C2,-85
1560326324985,C1:AC:89:13:6B:C2,-89
1560326325049,C2:9B:38:AF:12:75,-95
1560326325808,C2:9B:38:AF:12:75,-91
1560326325945,EB:78:55:87:E9:E5,-58
1560326326746,EB:78:55:87:E9:E5,-66
1560326327177,EB:78:55:87:E9:E5,-57
1560326327288,C1:AC:89:13:6B:C2,-83
1560326327542,EB:78:55:87:E9:E5,-66
1560326327838,C1:AC:89:13:6B:C2,-84
1560326327863,C2:9B:38:AF:12:75,-86
1560326328078,C1:AC:89:13:6B:C2,-85
1560326328095,EB:78:55:87:E9:E5,-59
1560326328206,C2:9B:38:AF:12:75,-82
1560326328337,EB:78:55:87:E9:E5,-52
1560326328791,C1:AC:89:13:6B:C2,-86
1560326328808,C2:9B:38:AF:12:75,-86
1560326328890,C1:AC:89:13:6B:C2,-86
1560326329014,C2:9B:38:AF:12:75,-89
1560326329043,EB:78:55:87:E9:E5,-52
1560326329145,EB:78:55:87:E9:E5,-53
1560326329989,EB:78:55:87:E9:E5,-57
1560326330486,C1:AC:89:13:6B:C2,-87
1560326330702,C1:AC:89:13:6B:C2,-81
1560326330706,C2:9B:38:AF:12:75,-90
1560326331281,C1:AC:89:13:6B:C2,-93
1560326331409,C2:9B:38:AF:12:75,-86
1560326331541,EB:78:55:87:E9:E5,-64
1560326331642,C1:AC:89:13:6B:C2,-89
1560326331890,EB:78:55:87:E9:E5,-56
1560326332089,C1:AC:89:13:6B:C2,-81
1560326332143,D7:85:88:F5:88:4C,-96
1560326332350,EB:78:55:87:E9:E5,-50
1560326332844,EB:78:55:87:E9:E5,-50
1560326332891,C1:AC:89:13:6B:C2,-80
1560326333004,C2:9B:38:AF:12:75,-81
1560326333143,EB:78:55:87:E9:E5,-45
1560326334486,C1:AC:89:13:6B:C2,-93
1560326334507,C2:9B:38:AF:12:75,-91
1560326334524,C1:AC:89:13:6B:C2,-87
1560326334604,C2:9B:38:AF:12:75,-90
1560326334785,EB:78:55:87:E9:E5,-67
1560326335428,C1:AC:89:13:6B:C2,-82
1560326336081,C1:AC:89:13:6B:C2,-85
1560326336370,C1:AC:89:13:6B:C2,-85
1560326336625,EB:78:55:87:E9:E5,-62
1560326336868,C1:AC:89:13:6B:C2,-90
1560326337128,EB:78:55:87:E9:E5,-70
1560326337328,C1:AC:89:13:6B:C2,-75
1560326337584,EB:78:55:87:E9:E5,-67
1560326337683,C1:AC:89:13:6B:C2,-77
1560326337807,C2:9B:38:AF:12:75,-83
1560326337928,EB:78:55:87:E9:E5,-74
1560326338290,C1:AC:89:13:6B:C2,-70
1560326338486,C1:AC:89:13:6B:C2,-68
1560326338605,C2:9B:38:AF:12:75,-80
1560326339532,EB:78:55:87:E9:E5,-78
1560326340244,C2:9B:38:AF:12:75,-78
1560326340426,EB:78:55:87:E9:E5,-81
1560326340891,C1:AC:89:13:6B:C2,-64
1560326341031,D7:85:88:F5:88:4C,-84
1560326341391,EB:78:55:87:E9:E5,-82
1560326341685,C1:AC:89:13:6B:C2,-67
1560326341783,C2:9B:38:AF:12:75,-81
1560326342086,C2:9B:38:AF:12:75,-79
1560326342330,EB:78:55:87:E9:E5,-77
1560326342486,C1:AC:89:13:6B:C2,-64
1560326342593,C2:9B:38:AF:12:75,-68
1560326342723,EB:78:55:87:E9:E5,-75
1560326342932,D7:85:88:F5:88:4C,-89
1560326343275,EB:78:55:87:E9:E5,-71
1560326343280,C1:AC:89:13:6B:C2,-80
1560326343330,D7:85:88:F5:88:4C,-87
1560326343395,C2:9B:38:AF:12:75,-86
1560326343530,EB:78:55:87:E9:E5,-72
1560326343873,D7:85:88:F5:88:4C,-88
1560326343981,C1:AC:89:13:6B:C2,-73
1560326344000,C2:9B:38:AF:12:75,-86
1560326344087,C1:AC:89:13:6B:C2,-72
1560326344226,EB:78:55:87:E9:E5,-71
1560326344334,EB:78:55:87:E9:E5,-71
1560326344829,D7:85:88:F5:88:4C,-93
1560326344876,C1:AC:89:13:6B:C2,-71
1560326344951,C2:9B:38:AF:12:75,-72
1560326345005,C2:9B:38:AF:12:75,-73
1560326345144,EB:78:55:87:E9:E5,-70
1560326345691,C1:AC:89:13:6B:C2,-69
1560326345773,D7:85:88:F5:88:4C,-91
1560326345806,C2:9B:38:AF:12:75,-74
1560326345907,C2:9B:38:AF:12:75,-73
1560326345941,EB:78:55:87:E9:E5,-69
1560326346130,EB:78:55:87:E9:E5,-67
1560326346488,C1:AC:89:13:6B:C2,-73
1560326346736,D7:85:88:F5:88:4C,-91
1560326346850,C1:AC:89:13:6B:C2,-93
1560326346851,C2:9B:38:AF:12:75,-80
1560326347303,C1:AC:89:13:6B:C2,-96
1560326347399,C2:9B:38:AF:12:75,-77
1560326347544,EB:78:55:87:E9:E5,-70
1560326347678,D7:85:88:F5:88:4C,-92
1560326347792,C2:9B:38:AF:12:75,-76
1560326348192,C2:9B:38:AF:12:75,-78
1560326348737,C1:AC:89:13:6B:C2,-85
1560326348745,C2:9B:38:AF:12:75,-70
1560326348891,C1:AC:89:13:6B:C2,-84
1560326349004,C2:9B:38:AF:12:75,-76
1560326350493,C1:AC:89:13:6B:C2,-90
1560326350642,C2:9B:38:AF:12:75,-77
1560326350721,EB:78:55:87:E9:E5,-67
1560326350874,EB:78:55:87:E9:E5,-69
1560326351282,C1:AC:89:13:6B:C2,-67
1560326351514,EB:78:55:87:E9:E5,-85
1560326351859,EB:78:55:87:E9:E5,-76
1560326352070,C1:AC:89:13:6B:C2,-77
1560326352316,EB:78:55:87:E9:E5,-67
1560326352532,C2:9B:38:AF:12:75,-86
1560326352872,C1:AC:89:13:6B:C2,-69
1560326353488,C1:AC:89:13:6B:C2,-68
1560326353686,C1:AC:89:13:6B:C2,-74
1560326353923,EB:78:55:87:E9:E5,-85
1560326354430,C1:AC:89:13:6B:C2,-68
1560326354437,C2:9B:38:AF:12:75,-69
1560326354483,C1:AC:89:13:6B:C2,-84
1560326354586,C2:9B:38:AF:12:75,-70
1560326355377,C1:AC:89:13:6B:C2,-78
1560326355382,C2:9B:38:AF:12:75,-71
1560326355623,EB:78:55:87:E9:E5,-80
1560326356319,EB:78:55:87:E9:E5,-90
1560326356336,C1:AC:89:13:6B:C2,-77
1560326356875,C1:AC:89:13:6B:C2,-79
1560326356979,C2:9B:38:AF:12:75,-57
1560326357515,EB:78:55:87:E9:E5,-80
1560326358221,C2:9B:38:AF:12:75,-53
1560326358244,C1:AC:89:13:6B:C2,-79
1560326358469,EB:78:55:87:E9:E5,-81
1560326358500,C1:AC:89:13:6B:C2,-74
1560326360128,C1:AC:89:13:6B:C2,-80
1560326360184,C2:9B:38:AF:12:75,-64
1560326360319,EB:78:55:87:E9:E5,-92
1560326360359,EB:78:55:87:E9:E5,-91
1560326360971,C2:9B:38:AF:12:75,-78
1560326361083,C2:9B:38:AF:12:75,-78
1560326361110,EB:78:55:87:E9:E5,-94
1560326361318,EB:78:55:87:E9:E5,-91
1560326361684,C1:AC:89:13:6B:C2,-82
1560326361916,EB:78:55:87:E9:E5,-93
1560326362033,C2:9B:38:AF:12:75,-58
1560326362048,C1:AC:89:13:6B:C2,-82
1560326362271,EB:78:55:87:E9:E5,-94
1560326363376,C2:9B:38:AF:12:75,-53
1560326363924,C2:9B:38:AF:12:75,-53
1560326364169,EB:78:55:87:E9:E5,-88
1560326364173,C2:9B:38:AF:12:75,-51
1560326364315,EB:78:55:87:E9:E5,-86
1560326364971,C2:9B:38:AF:12:75,-54
1560326365148,EB:78:55:87:E9:E5,-78
1560326365686,C1:AC:89:13:6B:C2,-83
1560326365773,C2:9B:38:AF:12:75,-63
1560326365819,C2:9B:38:AF:12:75,-60
1560326365840,C1:AC:89:13:6B:C2,-76
1560326366050,EB:78:55:87:E9:E5,-77
1560326366480,C1:AC:89:13:6B:C2,-83
1560326366568,C2:9B:38:AF:12:75,-51
1560326366777,C2:9B:38:AF:12:75,-53
1560326366780,C1:AC:89:13:6B:C2,-93
1560326366998,EB:78:55:87:E9:E5,-80
1560326367272,C1:AC:89:13:6B:C2,-91
1560326367599,D7:85:88:F5:88:4C,-94
1560326367733,C2:9B:38:AF:12:75,-55
1560326368175,C2:9B:38:AF:12:75,-58
1560326368976,C2:9B:38:AF:12:75,-61
1560326369109,EB:78:55:87:E9:E5,-90
1560326369620,C2:9B:38:AF:12:75,-62
1560326369679,C1:AC:89:13:6B:C2,-83
1560326369770,C2:9B:38:AF:12:75,-54
1560326370586,C1:AC:89:13:6B:C2,-83
1560326370611,C2:9B:38:AF:12:75,-64
1560326371283,C1:AC:89:13:6B:C2,-81
1560326371370,C2:9B:38:AF:12:75,-76
1560326371526,C2:9B:38:AF:12:75,-87
1560326371553,C1:AC:89:13:6B:C2,-91
1560326372084,C1:AC:89:13:6B:C2,-92
1560326372166,C2:9B:38:AF:12:75,-96
1560326372465,C2:9B:38:AF:12:75,-87
1560326372961,C2:9B:38:AF:12:75,-87
1560326373762,C2:9B:38:AF:12:75,-87
1560326374371,C2:9B:38:AF:12:75,-89
1560326374569,C2:9B:38:AF:12:75,-79
1560326375368,C2:9B:38:AF:12:75,-80
1560326375550,EB:78:55:87:E9:E5,-95
1560326376161,C2:9B:38:AF:12:75,-77
1560326376265,C2:9B:38:AF:12:75,-82
1560326378560,C2:9B:38:AF:12:75,-80
1560326379103,C2:9B:38:AF:12:75,-68
1560326379139,C1:AC:89:13:6B:C2,-80
1560326379360,C2:9B:38:AF:12:75,-67
1560326380063,C2:9B:38:AF:12:75,-71
1560326380092,C1:AC:89:13:6B:C2,-82
1560326380122,C1:AC:89:13:6B:C2,-82
1560326380162,C2:9B:38:AF:12:75,-71
1560326380875,C1:AC:89:13:6B:C2,-85
1560326381004,C2:9B:38:AF:12:75,-72
1560326381033,C1:AC:89:13:6B:C2,-86
1560326381679,C1:AC:89:13:6B:C2,-86
1560326381754,C2:9B:38:AF:12:75,-71
1560326381959,C2:9B:38:AF:12:75,-72
1560326382484,C1:AC:89:13:6B:C2,-84
1560326382919,C2:9B:38:AF:12:75,-65
1560326383289,C1:AC:89:13:6B:C2,-82
1560326383370,C2:9B:38:AF:12:75,-66
1560326383492,EB:78:55:87:E9:E5,-96
1560326383872,C2:9B:38:AF:12:75,-75
1560326384172,C2:9B:38:AF:12:75,-76
1560326384963,C2:9B:38:AF:12:75,-75
1560326385687,C1:AC:89:13:6B:C2,-95
1560326385793,C2:9B:38:AF:12:75,-74
1560326387283,C1:AC:89:13:6B:C2,-90
1560326387354,C2:9B:38:AF:12:75,-87
1560326387680,C1:AC:89:13:6B:C2,-95
1560326388081,C1:AC:89:13:6B:C2,-92
1560326388151,C2:9B:38:AF:12:75,-73
1560326388626,C1:AC:89:13:6B:C2,-88
1560326388948,C2:9B:38:AF:12:75,-89
1560326389764,C2:9B:38:AF:12:75,-83
1560326390551,C2:9B:38:AF:12:75,-89
1560326391346,C2:9B:38:AF:12:75,-91
1560326391452,C2:9B:38:AF:12:75,-88
1560326392432,C1:AC:89:13:6B:C2,-96
1560326392955,C2:9B:38:AF:12:75,-89
1560326393349,C2:9B:38:AF:12:75,-83
1560326394543,C2:9B:38:AF:12:75,-87
1560326395282,C1:AC:89:13:6B:C2,-93
1560326395311,C1:AC:89:13:6B:C2,-94
1560326395350,C2:9B:38:AF:12:75,-90
1560326396148,C2:9B:38:AF:12:75,-89
1560326400950,C2:9B:38:AF:12:75,-87
1560326401737,C2:9B:38:AF:12:75,-91
1560326401886,C2:9B:38:AF:12:75,-85
1560326402533,C2:9B:38:AF:12:75,-87
1560326402832,C2:9B:38:AF:12:75,-78
1560326402888,C1:AC:89:13:6B:C2,-94
1560326403350,C2:9B:38:AF:12:75,-84
1560326403779,C2:9B:38:AF:12:75,-86
1560326404079,C1:AC:89:13:6B:C2,-89
1560326428475,C2:9B:38:AF:12:75,-88
1560326428880,C1:AC:89:13:6B:C2,-93
1560326429739,C2:9B:38:AF:12:75,-82
1560326430384,C2:9B:38:AF:12:75,-92
1560326430520,C2:9B:38:AF:12:75,-91
1560326431275,C1:AC:89:13:6B:C2,-95
1560326431322,C2:9B:38:AF:12:75,-86
1560326431355,C2:9B:38:AF:12:75,-85
1560326431379,C1:AC:89:13:6B:C2,-89
1560326432110,C2:9B:38:AF:12:75,-89
1560326432269,C2:9B:38:AF:12:75,-90
1560326433210,C2:9B:38:AF:12:75,-95
1560326434516,C2:9B:38:AF:12:75,-97
1560326438915,C2:9B:38:AF:12:75,-91
1560326440103,C2:9B:38:AF:12:75,-86
1560326440810,C2:9B:38:AF:12:75,-95
1560326440909,C2:9B:38:AF:12:75,-92
1560326441706,C2:9B:38:AF:12:75,-92
1560326442505,C2:9B:38:AF:12:75,-87
1560326442711,C2:9B:38:AF:12:75,-85
1560326443311,C2:9B:38:AF:12:75,-86
1560326443656,C2:9B:38:AF:12:75,-88
1560326444911,C2:9B:38:AF:12:75,-83
1560326447306,C2:9B:38:AF:12:75,-92
1560326449422,C1:AC:89:13:6B:C2,-96
1560326449702,C2:9B:38:AF:12:75,-90
1560326450294,C2:9B:38:AF:12:75,-85
1560326451297,C2:9B:38:AF:12:75,-79
1560326452102,C2:9B:38:AF:12:75,-76
1560326452438,EB:78:55:87:E9:E5,-93
1560326453157,C2:9B:38:AF:12:75,-82
1560326453235,C1:AC:89:13:6B:C2,-95
1560326454945,D7:85:88:F5:88:4C,-91
1560326455234,D7:85:88:F5:88:4C,-93
1560326455885,D7:85:88:F5:88:4C,-95
1560326456031,D7:85:88:F5:88:4C,-95
1560326456082,C1:AC:89:13:6B:C2,-93
1560326456893,C2:9B:38:AF:12:75,-91
1560326458849,C2:9B:38:AF:12:75,-88
1560326459282,C1:AC:89:13:6B:C2,-96
1560326459301,C2:9B:38:AF:12:75,-82
1560326460743,C2:9B:38:AF:12:75,-86
1560326461679,C1:AC:89:13:6B:C2,-90
1560326461776,C1:AC:89:13:6B:C2,-91
1560326461824,EB:78:55:87:E9:E5,-97
1560326463280,C1:AC:89:13:6B:C2,-91
1560326464535,C2:9B:38:AF:12:75,-69
1560326464627,C1:AC:89:13:6B:C2,-86
1560326464881,C1:AC:89:13:6B:C2,-89
1560326464888,C2:9B:38:AF:12:75,-75
1560326465486,C2:9B:38:AF:12:75,-77
1560326465578,C1:AC:89:13:6B:C2,-96
1560326465690,C2:9B:38:AF:12:75,-85
1560326466481,C1:AC:89:13:6B:C2,-92
1560326466501,C2:9B:38:AF:12:75,-73
1560326466525,C1:AC:89:13:6B:C2,-90
1560326468883,C2:9B:38:AF:12:75,-71
1560326469282,C2:9B:38:AF:12:75,-78
1560326469688,C2:9B:38:AF:12:75,-82
1560326470229,C2:9B:38:AF:12:75,-78
1560326471190,C2:9B:38:AF:12:75,-84
1560326471281,C2:9B:38:AF:12:75,-87
1560326472079,C2:9B:38:AF:12:75,-94
1560326472127,C2:9B:38:AF:12:75,-97
1560326474033,C2:9B:38:AF:12:75,-65
1560326474133,C1:AC:89:13:6B:C2,-88
1560326474485,C1:AC:89:13:6B:C2,-80
1560326474982,C2:9B:38:AF:12:75,-63
1560326475085,C1:AC:89:13:6B:C2,-78
1560326475284,C1:AC:89:13:6B:C2,-79
1560326475936,C2:9B:38:AF:12:75,-63
1560326476037,C1:AC:89:13:6B:C2,-80
1560326476077,C2:9B:38:AF:12:75,-65
1560326476087,C1:AC:89:13:6B:C2,-80
1560326476875,C2:9B:38:AF:12:75,-63
1560326476898,C1:AC:89:13:6B:C2,-81
1560326476923,C2:9B:38:AF:12:75,-64
1560326476988,C1:AC:89:13:6B:C2,-79
1560326477672,C2:9B:38:AF:12:75,-62
1560326477692,C1:AC:89:13:6B:C2,-81
1560326477819,C2:9B:38:AF:12:75,-61
1560326477940,C1:AC:89:13:6B:C2,-79
1560326478471,C2:9B:38:AF:12:75,-75
1560326478482,C1:AC:89:13:6B:C2,-93
1560326478891,C1:AC:89:13:6B:C2,-82
1560326479270,C2:9B:38:AF:12:75,-81
1560326479298,C1:AC:89:13:6B:C2,-91
1560326479411,EB:78:55:87:E9:E5,-92
1560326480071,C2:9B:38:AF:12:75,-71
1560326480216,EB:78:55:87:E9:E5,-93
1560326481635,C2:9B:38:AF:12:75,-86
1560326483276,C2:9B:38:AF:12:75,-89
1560326483531,C2:9B:38:AF:12:75,-88
1560326484072,C2:9B:38:AF:12:75,-94
1560326485671,C2:9B:38:AF:12:75,-90
1560326487268,C2:9B:38:AF:12:75,-81
1560326487313,C2:9B:38:AF:12:75,-81
1560326488067,C2:9B:38:AF:12:75,-77
1560326488072,C1:AC:89:13:6B:C2,-87
1560326488270,C2:9B:38:AF:12:75,-82
1560326488371,C1:AC:89:13:6B:C2,-91
1560326489671,C2:9B:38:AF:12:75,-86
1560326489677,C1:AC:89:13:6B:C2,-88
1560326490180,C2:9B:38:AF:12:75,-80
1560326491265,C2:9B:38:AF:12:75,-80
1560326492000,D7:85:88:F5:88:4C,-93
1560326492080,C1:AC:89:13:6B:C2,-86
1560326492180,C1:AC:89:13:6B:C2,-94
1560326492300,EB:78:55:87:E9:E5,-97
1560326492866,C2:9B:38:AF:12:75,-83
1560326493019,C2:9B:38:AF:12:75,-78
1560326493140,C1:AC:89:13:6B:C2,-92
1560326493665,C2:9B:38:AF:12:75,-81
1560326493682,C1:AC:89:13:6B:C2,-92
1560326495257,C2:9B:38:AF:12:75,-79
1560326495860,C2:9B:38:AF:12:75,-76
1560326496063,C2:9B:38:AF:12:75,-81
1560326496819,C2:9B:38:AF:12:75,-78
1560326496861,C2:9B:38:AF:12:75,-85
1560326496882,C1:AC:89:13:6B:C2,-94
1560326496920,C1:AC:89:13:6B:C2,-94
1560326498473,C2:9B:38:AF:12:75,-72
1560326498499,C1:AC:89:13:6B:C2,-95
1560326498711,C2:9B:38:AF:12:75,-70
1560326498840,C1:AC:89:13:6B:C2,-89
1560326499261,C2:9B:38:AF:12:75,-65
1560326499785,C1:AC:89:13:6B:C2,-92
1560326500611,C2:9B:38:AF:12:75,-68
1560326500855,C2:9B:38:AF:12:75,-69
1560326501553,C2:9B:38:AF:12:75,-70
1560326501659,C2:9B:38:AF:12:75,-70
1560326501682,C1:AC:89:13:6B:C2,-95
1560326501722,C1:AC:89:13:6B:C2,-93
1560326501810,EB:78:55:87:E9:E5,-94
1560326501838,EB:78:55:87:E9:E5,-94
1560326502430,D7:85:88:F5:88:4C,-88
1560326502454,C2:9B:38:AF:12:75,-69
1560326502503,C2:9B:38:AF:12:75,-68
1560326503464,C2:9B:38:AF:12:75,-76
1560326504778,D7:85:88:F5:88:4C,-86
1560326505482,C1:AC:89:13:6B:C2,-81
1560326505659,C2:9B:38:AF:12:75,-63
1560326506307,C2:9B:38:AF:12:75,-54
1560326506429,C1:AC:89:13:6B:C2,-79
1560326506456,C2:9B:38:AF:12:75,-57
1560326506477,C1:AC:89:13:6B:C2,-80
1560326507258,C2:9B:38:AF:12:75,-57
1560326507379,C1:AC:89:13:6B:C2,-86
1560326507396,EB:78:55:87:E9:E5,-91
1560326508061,C2:9B:38:AF:12:75,-55
1560326508086,C1:AC:89:13:6B:C2,-87
1560326508195,EB:78:55:87:E9:E5,-91
1560326508215,C2:9B:38:AF:12:75,-54
1560326508876,C1:AC:89:13:6B:C2,-85
1560326509276,C1:AC:89:13:6B:C2,-90
1560326509387,EB:78:55:87:E9:E5,-89
1560326509643,C2:9B:38:AF:12:75,-65
1560326509680,C1:AC:89:13:6B:C2,-84
1560326510227,C1:AC:89:13:6B:C2,-82
1560326510331,EB:78:55:87:E9:E5,-82
1560326510480,C1:AC:89:13:6B:C2,-83
1560326510582,EB:78:55:87:E9:E5,-83
1560326511048,C2:9B:38:AF:12:75,-64
1560326511250,C2:9B:38:AF:12:75,-59
1560326511285,C1:AC:89:13:6B:C2,-78
1560326511288,EB:78:55:87:E9:E5,-86
1560326511387,EB:78:55:87:E9:E5,-81
1560326511998,C2:9B:38:AF:12:75,-63
1560326512043,C2:9B:38:AF:12:75,-63
1560326512080,C1:AC:89:13:6B:C2,-80
1560326512123,C1:AC:89:13:6B:C2,-78
1560326512183,EB:78:55:87:E9:E5,-82
1560326512233,EB:78:55:87:E9:E5,-84
1560326512850,C2:9B:38:AF:12:75,-59
1560326512879,C1:AC:89:13:6B:C2,-84
1560326512946,C2:9B:38:AF:12:75,-59
1560326513075,C1:AC:89:13:6B:C2,-81
1560326513649,C2:9B:38:AF:12:75,-60
1560326513728,C1:AC:89:13:6B:C2,-81
1560326513897,C2:9B:38:AF:12:75,-59
1560326514030,C1:AC:89:13:6B:C2,-70
1560326514450,C2:9B:38:AF:12:75,-64
1560326514481,C1:AC:89:13:6B:C2,-77
1560326514590,EB:78:55:87:E9:E5,-82
1560326515093,EB:78:55:87:E9:E5,-74
1560326515246,C2:9B:38:AF:12:75,-62
1560326515283,C1:AC:89:13:6B:C2,-88
1560326515383,EB:78:55:87:E9:E5,-86
1560326515790,C2:9B:38:AF:12:75,-55
1560326515934,C1:AC:89:13:6B:C2,-86
1560326516037,C2:9B:38:AF:12:75,-53
1560326516077,C1:AC:89:13:6B:C2,-91
1560326516184,EB:78:55:87:E9:E5,-75
1560326517016,EB:78:55:87:E9:E5,-70
1560326517646,C2:9B:38:AF:12:75,-67
1560326517687,C2:9B:38:AF:12:75,-67
1560326517929,EB:78:55:87:E9:E5,-84
1560326518581,EB:78:55:87:E9:E5,-75
1560326518641,C2:9B:38:AF:12:75,-80
1560326518876,EB:78:55:87:E9:E5,-86
1560326519245,C2:9B:38:AF:12:75,-77
1560326520786,EB:78:55:87:E9:E5,-82
1560326520982,EB:78:55:87:E9:E5,-82
1560326521493,C2:9B:38:AF:12:75,-79
1560326521748,EB:78:55:87:E9:E5,-82
1560326521778,EB:78:55:87:E9:E5,-81
1560326522443,C2:9B:38:AF:12:75,-72
1560326522473,C1:AC:89:13:6B:C2,-94
1560326522480,C2:9B:38:AF:12:75,-74
1560326522680,EB:78:55:87:E9:E5,-80
1560326523283,C1:AC:89:13:6B:C2,-95
1560326523373,EB:78:55:87:E9:E5,-80
1560326523531,C1:AC:89:13:6B:C2,-88
1560326524478,C1:AC:89:13:6B:C2,-86
1560326526239,C2:9B:38:AF:12:75,-84
1560326526387,C1:AC:89:13:6B:C2,-80
1560326527193,C2:9B:38:AF:12:75,-65
1560326527231,C2:9B:38:AF:12:75,-65
1560326527325,C1:AC:89:13:6B:C2,-68
1560326527367,EB:78:55:87:E9:E5,-75
1560326527419,EB:78:55:87:E9:E5,-77
1560326528030,C2:9B:38:AF:12:75,-65
1560326528073,C1:AC:89:13:6B:C2,-73
1560326528139,C2:9B:38:AF:12:75,-65
1560326528171,EB:78:55:87:E9:E5,-76
1560326528833,C2:9B:38:AF:12:75,-61
1560326528885,C1:AC:89:13:6B:C2,-76
1560326529232,C1:AC:89:13:6B:C2,-80
1560326529597,D7:85:88:F5:88:4C,-95
1560326530038,C2:9B:38:AF:12:75,-72
1560326530276,EB:78:55:87:E9:E5,-71
1560326530438,C2:9B:38:AF:12:75,-76
1560326531133,C1:AC:89:13:6B:C2,-84
1560326531284,C1:AC:89:13:6B:C2,-87
1560326531381,EB:78:55:87:E9:E5,-80
1560326531938,C2:9B:38:AF:12:75,-68
1560326532030,C2:9B:38:AF:12:75,-69
1560326532079,C1:AC:89:13:6B:C2,-78
1560326532121,C1:AC:89:13:6B:C2,-76
1560326532164,EB:78:55:87:E9:E5,-74
1560326532212,EB:78:55:87:E9:E5,-74
1560326532804,D7:85:88:F5:88:4C,-90
1560326532875,C1:AC:89:13:6B:C2,-77
1560326532899,C2:9B:38:AF:12:75,-62
1560326532963,EB:78:55:87:E9:E5,-77
1560326533022,C1:AC:89:13:6B:C2,-77
1560326533121,EB:78:55:87:E9:E5,-76
1560326533628,C2:9B:38:AF:12:75,-64
1560326533685,C1:AC:89:13:6B:C2,-83
1560326533834,C2:9B:38:AF:12:75,-67
1560326533981,C1:AC:89:13:6B:C2,-76
1560326534054,EB:78:55:87:E9:E5,-83
1560326534364,D7:85:88:F5:88:4C,-92
1560326534433,C2:9B:38:AF:12:75,-77
1560326534570,EB:78:55:87:E9:E5,-86
1560326534782,C2:9B:38:AF:12:75,-68
1560326534927,C1:AC:89:13:6B:C2,-85
1560326535231,C2:9B:38:AF:12:75,-59
1560326535882,C1:AC:89:13:6B:C2,-76
1560326535960,EB:78:55:87:E9:E5,-85
1560326536087,C1:AC:89:13:6B:C2,-79
1560326536832,C1:AC:89:13:6B:C2,-79
1560326536834,C2:9B:38:AF:12:75,-60
1560326538483,C1:AC:89:13:6B:C2,-79
1560326538565,EB:78:55:87:E9:E5,-80
1560326539284,C1:AC:89:13:6B:C2,-91
1560326539364,EB:78:55:87:E9:E5,-81
1560326539521,C2:9B:38:AF:12:75,-61
1560326539678,C1:AC:89:13:6B:C2,-73
1560326540021,C2:9B:38:AF:12:75,-59
1560326540083,C1:AC:89:13:6B:C2,-74
1560326540471,C2:9B:38:AF:12:75,-79
1560326540620,C1:AC:89:13:6B:C2,-78
1560326540709,EB:78:55:87:E9:E5,-81
1560326540817,C2:9B:38:AF:12:75,-74
1560326540874,C1:AC:89:13:6B:C2,-81
1560326541577,C1:AC:89:13:6B:C2,-79
1560326541623,C2:9B:38:AF:12:75,-63
1560326542273,D7:85:88:F5:88:4C,-90
1560326542392,C2:9B:38:AF:12:75,-63
1560326542535,C1:AC:89:13:6B:C2,-76
1560326542605,EB:78:55:87:E9:E5,-77
1560326543231,C2:9B:38:AF:12:75,-60
1560326543282,C1:AC:89:13:6B:C2,-76
1560326544084,C1:AC:89:13:6B:C2,-88
1560326544163,EB:78:55:87:E9:E5,-88
1560326544430,C1:AC:89:13:6B:C2,-92
1560326544836,C2:9B:38:AF:12:75,-59
1560326544890,C1:AC:89:13:6B:C2,-88
1560326544973,EB:78:55:87:E9:E5,-87
1560326545234,C2:9B:38:AF:12:75,-62
1560326545402,C1:AC:89:13:6B:C2,-85
1560326545634,C2:9B:38:AF:12:75,-63
1560326545782,EB:78:55:87:E9:E5,-87
1560326546183,C2:9B:38:AF:12:75,-65
1560326546344,C1:AC:89:13:6B:C2,-88
1560326546475,C1:AC:89:13:6B:C2,-86
