time,lat,lon,C1:AC:89:13:6B:C2,C2:9B:38:AF:12:75,D7:85:88:F5:88:4C,EB:78:55:87:E9:E5
1560326448000.0,54.72977524782533,25.263468166632993,0.0,-92.0,0.0,0.0
1560326449000.0,54.72977559477809,25.26344359173409,0.0,-92.0,0.0,0.0
1560326450000.0,54.72977594173084,25.263419016835186,-96.0,-91.0,0.0,0.0
1560326451000.0,54.7297762886836,25.26339444193628,-96.0,-87.5,0.0,0.0
1560326452000.0,54.72977677861811,25.26338112374683,-96.0,-85.0,0.0,0.0
1560326453000.0,54.72977742221351,25.263379903016904,0.0,-79.0,0.0,-93.0
1560326454000.0,54.72977806580891,25.263378682286984,-95.0,-79.0,0.0,-93.0
1560326455000.0,54.729778709404314,25.263377461557063,-95.0,-79.0,-91.0,-93.0
1560326456000.0,54.729779352999714,25.263376240827142,-95.0,-82.0,-93.0,0.0
1560326457000.0,54.72977999659511,25.263375020097218,-93.0,-91.0,-94.0,0.0
1560326458000.0,54.7297824124265,25.263373614830332,-93.0,-91.0,-95.0,0.0
1560326459000.0,54.72979379684607,25.263371275694563,-93.0,-89.5,-95.0,0.0
1560326460000.0,54.72980518126563,25.263368936558795,-96.0,-85.0,0.0,0.0
1560326461000.0,54.72981656568519,25.263366597423026,-96.0,-86.0,0.0,0.0
1560326462000.0,54.729827950104756,25.263364258287258,-91.0,-84.0,0.0,-97.0
1560326463000.0,54.72983933452432,25.26336191915149,-90.5,-86.0,0.0,-97.0
1560326464000.0,54.729849027182254,25.26336071247038,-91.0,0.0,0.0,-97.0
1560326465000.0,54.72984874428022,25.263366183366752,-89.0,-72.0,0.0,0.0
1560326466000.0,54.729848461378175,25.26337165426312,-90.0,-76.0,0.0,0.0
1560326467000.0,54.72984817847614,25.263377125159494,-90.0,-75.0,0.0,0.0
1560326468000.0,54.72984785279349,25.263383027289297,-92.0,-77.0,0.0,0.0
1560326469000.0,54.729846472952836,25.26339955545314,-91.0,-72.0,0.0,0.0
1560326470000.0,54.72984509311218,25.26341608361699,0.0,-78.0,0.0,0.0
1560326471000.0,54.72984371327153,25.263432611780832,0.0,-78.0,0.0,0.0
1560326472000.0,54.729842333430874,25.26344913994468,0.0,-82.0,0.0,0.0
1560326473000.0,54.72984095359022,25.263465668108527,0.0,-87.0,0.0,0.0
1560326474000.0,54.72984106278896,25.26346884285792,0.0,-90.5,0.0,0.0
1560326475000.0,54.7298411900732,25.263471855420097,-84.0,-79.5,0.0,0.0
1560326476000.0,54.72984131735744,25.26347486798227,-79.5,-63.0,0.0,0.0
1560326477000.0,54.72984144464168,25.263477880544446,-80.0,-63.5,0.0,0.0
1560326478000.0,54.72983806069772,25.263478968005913,-79.5,-63.0,0.0,0.0
1560326479000.0,54.72982992626857,25.263477450919368,-80.5,-63.5,0.0,0.0
1560326480000.0,54.72982179183941,25.26347593383282,-82.0,-68.5,0.0,-92.0
1560326481000.0,54.729813657410254,25.263474416746273,-91.0,-75.0,0.0,-92.5
1560326482000.0,54.7298055229811,25.263472899659725,-91.0,-81.0,0.0,-92.5
1560326483000.0,54.729803509864844,25.263474599302718,0.0,-78.5,0.0,-93.0
1560326484000.0,54.729803183232754,25.263477185187526,0.0,-88.0,0.0,0.0
1560326485000.0,54.729802856600664,25.26347977107233,0.0,-89.0,0.0,0.0
1560326486000.0,54.72980252996858,25.263482356957134,0.0,-89.5,0.0,0.0
1560326487000.0,54.729802482139085,25.263472379668766,0.0,-92.0,0.0,0.0
1560326488000.0,54.72980259456621,25.26345518102889,0.0,-81.0,0.0,0.0
1560326489000.0,54.72980270699333,25.26343798238901,-89.0,-81.0,0.0,0.0
1560326490000.0,54.729802819420456,25.26342078374913,-88.0,-81.0,0.0,0.0
1560326491000.0,54.72980293184758,25.263403585109252,-88.0,-81.0,0.0,0.0
1560326492000.0,54.7298028607447,25.2633948301693,-88.0,-80.0,-93.0,0.0
1560326493000.0,54.729802581849846,25.263395635153998,-90.0,-80.0,-93.0,-97.0
1560326494000.0,54.72980230295499,25.263396440138692,-92.0,-80.5,-93.0,-97.0
1560326495000.0,54.729802024060135,25.26339724512339,-92.0,-81.0,-93.0,-97.0
1560326496000.0,54.72980425771018,25.26339780539274,-92.0,-78.5,0.0,0.0
1560326497000.0,54.72981224376566,25.26339780539274,-94.0,-79.0,0.0,0.0
1560326498000.0,54.72982022982113,25.26339780539274,-94.0,-79.0,0.0,0.0
1560326499000.0,54.72982736578097,25.263397017808046,-94.0,-78.0,0.0,0.0
1560326500000.0,54.729831122504926,25.263393099476247,-92.0,-70.0,0.0,0.0
1560326501000.0,54.72983487922889,25.263389181144444,-92.0,-69.0,0.0,0.0
1560326502000.0,54.72983863595285,25.263385262812644,-93.0,-69.0,0.0,-94.0
1560326503000.0,54.72984239267681,25.263381344480845,-94.0,-69.0,-88.0,-94.0
1560326504000.0,54.729843999540094,25.263368306102524,-94.0,-70.0,-88.0,-94.0
1560326505000.0,54.729844528245025,25.263350694007187,0.0,-69.0,-87.0,0.0
1560326506000.0,54.729845056949955,25.26333308191185,-81.0,-69.5,-86.0,0.0
1560326507000.0,54.729845585654886,25.263315469816508,-80.0,-57.0,-86.0,0.0
1560326508000.0,54.729846114359816,25.26329785772117,-80.5,-57.0,0.0,-91.0
1560326509000.0,54.72984664306475,25.26328024562583,-85.0,-55.0,0.0,-91.0
1560326510000.0,54.72984665031314,25.263270828414672,-86.0,-56.0,0.0,-91.0
1560326511000.0,54.72984599657695,25.263271798823144,-84.5,-55.0,0.0,-86.0
1560326512000.0,54.729845342840754,25.263272769231616,-83.0,-63.5,0.0,-83.0
1560326513000.0,54.72984468910456,25.263273739640088,-81.0,-61.0,0.0,-82.5
1560326514000.0,54.729846713755975,25.26327209119202,-80.5,-59.5,0.0,-83.0
1560326515000.0,54.729855139299815,25.26326418412071,-80.0,-59.5,0.0,-82.0
1560326516000.0,54.729863564843654,25.263256277049397,-81.0,-60.0,0.0,-82.0
1560326517000.0,54.729871990387494,25.263248369978083,-86.0,-58.5,0.0,-78.5
1560326518000.0,54.729879037157694,25.263241781453296,-88.0,-62.0,0.0,-75.0
1560326519000.0,54.72987988702221,25.263241119143128,-91.0,-67.0,0.0,-75.0
1560326520000.0,54.72988073688672,25.263240456832957,0.0,-72.0,0.0,-79.5
1560326521000.0,54.72988158675123,25.263239794522786,0.0,-78.5,0.0,-82.0
1560326522000.0,54.729882436615746,25.263239132212618,0.0,-78.0,0.0,-82.0
1560326523000.0,54.729877237367525,25.26323254500489,-94.0,-74.0,0.0,-82.0
1560326524000.0,54.72986842411266,25.263222418002137,-94.0,-74.0,0.0,-80.5
1560326525000.0,54.72985961085779,25.26321229099938,-91.0,-73.0,0.0,-80.0
1560326526000.0,54.72985079760292,25.263202163996628,-88.0,0.0,0.0,-80.0
1560326527000.0,54.72984198434805,25.263192036993875,-83.0,-84.0,0.0,0.0
1560326528000.0,54.72984199232904,25.26319255059887,-74.0,-65.0,0.0,-76.0
1560326529000.0,54.729842080422166,25.26319316083905,-74.5,-65.0,0.0,-76.0
1560326530000.0,54.72984216851529,25.263193771079234,-74.5,-65.0,-95.0,-76.0
1560326531000.0,54.72984225660841,25.263194381319416,-76.0,-65.0,-95.0,-73.5
1560326532000.0,54.72984234470153,25.263194991559597,-84.0,-72.0,-95.0,-75.5
1560326533000.0,54.729842432794655,25.26319560179978,-78.0,-69.0,-90.0,-74.0
1560326534000.0,54.72983888073671,25.26319875995138,-77.5,-67.0,-90.0,-76.0
1560326535000.0,54.72982982272161,25.26320577197904,-77.0,-67.5,-91.0,-76.5
1560326536000.0,54.72982076470651,25.263212784006708,-77.0,-67.0,-92.0,-84.0
1560326537000.0,54.729811706691414,25.263219796034374,-79.0,-64.0,-92.0,-85.0
1560326538000.0,54.72980264867632,25.263226808062036,-79.0,-59.5,0.0,-85.0
1560326539000.0,54.72980075239328,25.263229140053888,-79.0,-60.0,0.0,-80.0
1560326540000.0,54.72980111770984,25.26322999413969,-79.0,-61.0,0.0,-80.5
1560326541000.0,54.7298014830264,25.263230848225493,-78.5,-67.5,0.0,-81.0
1560326542000.0,54.729801848342966,25.263231702311295,-78.5,-63.0,0.0,-81.0
1560326543000.0,54.729802213659525,25.2632325563971,-78.0,-63.0,-90.0,-79.0
1560326544000.0,54.729802578976084,25.2632334104829,-76.0,-63.0,-90.0,-77.0
1560326545000.0,54.72980294429264,25.263234264568705,-88.0,-60.0,-90.0,-87.0
1560326546000.0,54.72980330960921,25.263235118654507,-88.0,-61.0,0.0,-87.0
1560326547000.0,54.72980367492577,25.26323597274031,-88.0,-62.5,0.0,-87.0
1560326548000.0,54.72980404024233,25.263236826826112,-86.0,-64.0,0.0,-87.0
1560326549000.0,54.72980441109073,25.263234747771182,-83.0,-64.0,0.0,-76.0
1560326550000.0,54.729804810766545,25.263217383591556,-77.0,-59.5,0.0,-77.0
1560326551000.0,54.729805210442365,25.263200019411933,-80.0,-60.0,0.0,-77.0
1560326552000.0,54.729805610118184,25.263182655232306,-73.0,-61.0,0.0,-77.0
1560326553000.0,54.729806009794,25.263165291052683,-73.5,-63.0,0.0,-76.0
1560326554000.0,54.729806409469816,25.263147926873057,-75.0,-68.0,-94.0,-76.0
1560326555000.0,54.729806809145636,25.263130562693433,-75.0,-74.0,-87.0,-74.5
1560326556000.0,54.729807208821455,25.263113198513807,-78.0,-74.0,-87.0,-71.0
1560326557000.0,54.72980760849727,25.263095834334184,-73.0,-75.0,-87.0,-71.0
1560326558000.0,54.72980800817309,25.263078470154557,-79.5,-75.0,0.0,-73.0
1560326559000.0,54.72980840784891,25.26306110597493,-80.0,-89.5,0.0,-76.0
1560326560000.0,54.72980879774069,25.263044107683818,-80.0,-91.0,0.0,-82.5
1560326561000.0,54.72980870821492,25.263045037929718,-76.0,-90.5,0.0,-89.0
1560326562000.0,54.72980861868914,25.26304596817562,-73.5,-85.0,0.0,-90.0
1560326563000.0,54.729808529163364,25.263046898421525,-76.0,-85.0,0.0,0.0
1560326564000.0,54.72980843963759,25.263047828667425,-87.0,-78.5,0.0,-85.0
1560326565000.0,54.729816168029025,25.2630463629315,-74.0,-79.0,0.0,-77.5
1560326566000.0,54.729827327304996,25.26304384572154,-71.0,-78.5,0.0,-79.0
1560326567000.0,54.729838486580974,25.263041328511576,-66.5,-80.0,0.0,-78.0
1560326568000.0,54.729849645856945,25.263038811301616,-65.0,-77.0,-87.5,-79.0
1560326569000.0,54.72985414236572,25.26303719859594,-61.0,-80.0,-87.5,-84.0
1560326570000.0,54.729853529968196,25.26303627945008,-61.0,-80.0,-87.5,-85.0
1560326571000.0,54.729852917570675,25.263035360304226,-62.0,-80.5,0.0,-86.0
1560326572000.0,54.729852305173154,25.263034441158368,-63.0,-80.0,0.0,-93.0
1560326573000.0,54.72985169277563,25.26303352201251,-61.0,-87.0,0.0,-90.5
1560326574000.0,54.72985060105866,25.263048547918718,-59.0,-87.0,0.0,-90.5
1560326575000.0,54.729849406962764,25.263066979564204,-61.5,-81.5,0.0,-77.0
1560326576000.0,54.72984821286688,25.263085411209687,-64.0,-75.0,0.0,-75.0
1560326577000.0,54.7298471864979,25.263102152287622,-68.0,-70.0,0.0,-72.0
1560326578000.0,54.72984775794848,25.263102788485206,-69.0,-69.5,0.0,-71.0
1560326579000.0,54.729848329399054,25.26310342468279,-73.5,-75.0,0.0,-76.0
1560326580000.0,54.729848900849625,25.263104060880373,-71.0,-81.0,0.0,-76.5
1560326581000.0,54.7298494723002,25.263104697077956,-71.0,-81.0,0.0,-77.0
1560326582000.0,54.72984539048881,25.263105212136427,-71.0,-76.5,-89.0,-77.0
1560326583000.0,54.729832742445176,25.2631055041888,-68.5,0.0,-89.0,-81.0
1560326584000.0,54.72982009440153,25.263105796241177,-71.0,-79.0,-89.0,-81.0
1560326585000.0,54.72980744635789,25.26310608829355,-66.0,-78.0,0.0,-87.0
1560326586000.0,54.729806361625684,25.26310593300487,-67.0,-78.0,0.0,-88.0
1560326587000.0,54.72980644850654,25.26310573239088,-66.5,-77.5,0.0,-86.5
1560326588000.0,54.72980653538738,25.263105531776894,-70.0,-77.0,0.0,-83.5
1560326589000.0,54.729806622268235,25.263105331162905,-73.0,-77.0,0.0,-78.0
1560326590000.0,54.72980670914908,25.26310513054892,-73.0,0.0,0.0,-74.0
1560326591000.0,54.72980679602993,25.26310492993493,-73.0,-79.0,0.0,-74.0
1560326592000.0,54.72980676771872,25.26310785574934,-72.0,-76.5,0.0,-74.0
1560326593000.0,54.72980633804324,25.26312167499363,-77.5,-80.5,0.0,-75.0
1560326594000.0,54.72980590836775,25.263135494237922,-84.0,-82.0,0.0,-80.5
1560326595000.0,54.72980552508388,25.263148429547897,-83.5,-82.0,0.0,-86.0
1560326596000.0,54.72980576775059,25.263149438149934,-85.0,-75.0,0.0,-85.0
1560326597000.0,54.7298060104173,25.26315044675197,-86.0,-75.0,0.0,-85.0
1560326598000.0,54.72980625308401,25.263151455354006,-84.5,-73.5,0.0,-85.0
1560326599000.0,54.72980752072511,25.263152241101324,-77.0,-70.0,0.0,-73.0
1560326600000.0,54.729820575571765,25.26315046401938,-77.0,-70.0,0.0,-77.5
1560326601000.0,54.72983363041841,25.263148686937434,-77.0,-70.0,0.0,-78.0
1560326602000.0,54.72984668526506,25.26314690985549,-77.0,-62.5,-87.0,-78.0
1560326603000.0,54.72985032665424,25.2631474951625,-77.5,-68.0,-87.0,-75.5
1560326604000.0,54.729849619136154,25.263149171865578,-78.0,-66.5,-87.0,-77.0
1560326605000.0,54.72984891161807,25.263150848568657,-79.5,-69.0,-87.0,-80.0
1560326606000.0,54.72984820409999,25.26315252527173,-81.0,-78.0,0.0,-81.0
1560326607000.0,54.72984749658191,25.26315420197481,-81.0,-79.0,0.0,-84.5
1560326608000.0,54.72984722982488,25.263164785835546,-87.0,-78.0,0.0,-92.0
1560326609000.0,54.729847431092466,25.26318482781215,-86.0,-74.0,0.0,-96.0
1560326610000.0,54.72984763236006,25.26320486978875,-82.0,-74.0,0.0,-93.0
1560326611000.0,54.72984783362765,25.263224911765356,-82.0,-68.5,0.0,-86.0
1560326612000.0,54.72984803489524,25.263244953741957,-83.5,-67.0,0.0,-84.0
1560326613000.0,54.72984823616283,25.26326499571856,-91.0,-58.0,0.0,-83.0
1560326614000.0,54.72984843743042,25.263285037695162,0.0,-49.0,0.0,-82.5
1560326615000.0,54.729848638698016,25.263305079671767,0.0,-49.0,-92.0,-82.0
1560326616000.0,54.729848839965605,25.263325121648368,0.0,-49.0,-92.0,-81.0
1560326617000.0,54.729849041233194,25.263345163624972,0.0,-59.0,-92.0,-90.5
1560326618000.0,54.72984963433853,25.263346868813812,0.0,-63.0,-91.0,-91.5
1560326619000.0,54.72985028807464,25.263345736670594,-81.5,-67.0,-91.0,-94.0
1560326620000.0,54.72985094181075,25.26334460452738,-82.0,-76.0,-91.0,-94.0
1560326621000.0,54.72985159554686,25.263343472384165,-82.0,-76.0,0.0,0.0
1560326622000.0,54.72984344816641,25.263352736450024,-83.0,-75.0,0.0,-84.0
1560326623000.0,54.72983187812953,25.26336604348608,-84.5,-69.0,0.0,-88.0
1560326624000.0,54.72982030809265,25.263379350522136,-84.0,-67.0,0.0,-92.0
1560326625000.0,54.72980873805576,25.263392657558192,-89.0,-69.0,0.0,-94.0
1560326626000.0,54.729800870751724,25.263400942256503,-90.0,-74.0,0.0,-94.0
1560326627000.0,54.729800320753064,25.263399301858787,-91.0,-76.5,0.0,-94.0
1560326628000.0,54.72979977075441,25.26339766146107,-93.0,-77.5,0.0,-94.0
1560326629000.0,54.72979922075575,25.263396021063354,-89.0,-79.5,0.0,-94.5
1560326630000.0,54.7297986707571,25.263394380665638,-89.0,-78.0,0.0,-95.0
1560326631000.0,54.72979812075844,25.26339274026792,-89.0,-78.0,0.0,-95.0
1560326632000.0,54.729797570759786,25.263391099870205,0.0,-78.5,0.0,-94.5
1560326633000.0,54.72978635017627,25.263392950520398,-93.0,-79.0,0.0,-94.0
1560326634000.0,54.72977512959275,25.263394801170595,-92.5,-77.5,0.0,0.0
1560326635000.0,54.729774182449475,25.263394148294832,-92.5,-74.0,0.0,0.0
1560326636000.0,54.72977539944495,25.263392968041934,-92.0,-79.0,0.0,0.0
1560326637000.0,54.72977661644041,25.263391787789036,-92.0,-82.0,0.0,0.0
1560326638000.0,54.729777833435875,25.263390607536138,-93.0,-82.0,0.0,0.0
1560326639000.0,54.72977793276033,25.263380265878187,-93.0,-81.5,0.0,0.0
1560326640000.0,54.72977783329995,25.26336829480661,-93.0,-85.0,0.0,0.0
1560326641000.0,54.72977773383957,25.26335632373504,0.0,-88.0,0.0,-97.0
1560326642000.0,54.72977763437919,25.263344352663466,-99.0,-86.0,0.0,-97.0
1560326643000.0,54.72977767309519,25.263343005036724,-99.0,-87.5,0.0,-97.0
1560326644000.0,54.72977771817078,25.263342146355143,-99.0,-88.0,0.0,0.0
1560326645000.0,54.72977776324636,25.263341287673562,0.0,-87.0,0.0,0.0
1560326646000.0,54.72977780832195,25.263340428991977,0.0,-84.0,0.0,0.0
1560326647000.0,54.729777832636124,25.26332558867589,0.0,-83.0,0.0,-96.0
1560326648000.0,54.729777846302625,25.26330357774846,0.0,-81.0,0.0,-96.0
1560326649000.0,54.72977785996912,25.26328156682103,0.0,-79.0,0.0,-96.0
1560326650000.0,54.72977787363562,25.263259555893598,0.0,-73.0,0.0,-92.0
1560326651000.0,54.72977788730212,25.263237544966167,-90.0,-70.0,0.0,-88.0
1560326652000.0,54.72977790096862,25.26321553403874,-90.5,-71.0,0.0,-86.5
1560326653000.0,54.729777914635115,25.26319352311131,-90.5,-70.0,0.0,-87.0
1560326654000.0,54.729777928301615,25.263171512183877,-87.0,-73.0,0.0,-87.0
1560326655000.0,54.729777941968116,25.263149501256446,-84.0,-76.0,0.0,-90.0
1560326656000.0,54.72977795563462,25.263127490329016,-81.0,-78.0,0.0,-92.0
1560326657000.0,54.72977796930111,25.263105479401585,-87.0,-79.0,0.0,-84.0
1560326658000.0,54.72977798296761,25.263083468474154,-86.0,-82.0,0.0,-84.0
1560326659000.0,54.72977799663411,25.263061457546723,-88.0,-80.0,0.0,-80.0
1560326660000.0,54.72977801030061,25.263039446619292,-86.5,-82.5,0.0,-78.0
1560326661000.0,54.729777643679874,25.26302825024263,-83.0,-86.0,0.0,-79.0
1560326662000.0,54.72977688908934,25.263028086892508,-74.0,-89.0,0.0,-79.0
1560326663000.0,54.7297761344988,25.26302792354239,-73.5,-89.0,0.0,-79.5
1560326664000.0,54.729775379908254,25.263027760192266,-71.0,-95.0,0.0,-91.5
1560326665000.0,54.72977502467514,25.263019392950827,-71.5,-98.0,0.0,-90.0
1560326666000.0,54.72977529407801,25.262998193981943,-71.5,-84.0,0.0,-87.5
1560326667000.0,54.72977556348088,25.26297699501306,-69.0,-82.5,0.0,-82.0
1560326668000.0,54.729775832883746,25.262955796044174,-68.5,-82.5,0.0,-82.0
1560326669000.0,54.729776102286614,25.26293459707529,-69.0,0.0,0.0,-88.0
1560326670000.0,54.72977637168948,25.262913398106406,-83.0,0.0,0.0,-94.0
1560326671000.0,54.72977664109235,25.26289219913752,-84.0,0.0,-90.0,-94.0
1560326672000.0,54.72977691049522,25.262871000168637,-84.0,0.0,-90.0,0.0
1560326673000.0,54.72977717989808,25.26284980119975,-85.0,0.0,-82.5,0.0
1560326674000.0,54.72977744930095,25.262828602230865,-96.0,0.0,-75.0,0.0
1560326675000.0,54.729777718703815,25.26280740326198,-96.0,0.0,-75.5,0.0
1560326676000.0,54.72977798810668,25.262786204293096,-96.0,0.0,-75.0,0.0
1560326677000.0,54.729777196817984,25.26278284924755,0.0,0.0,-74.0,0.0
1560326678000.0,54.72977627710474,25.262781654677028,0.0,-91.0,-70.0,0.0
1560326679000.0,54.729775357391496,25.262780460106505,-96.0,-91.0,-77.0,0.0
1560326680000.0,54.72977443767826,25.262779265535983,-96.0,-91.0,-77.0,0.0
1560326681000.0,54.72977426774252,25.262793643412802,-96.0,0.0,-78.0,0.0
1560326682000.0,54.72977444740978,25.262815282342782,0.0,0.0,-79.0,0.0
1560326683000.0,54.72977462707704,25.26283692127276,0.0,0.0,-78.0,0.0
1560326684000.0,54.72977480674431,25.26285856020274,-93.0,-94.0,-78.0,0.0
1560326685000.0,54.72977498641157,25.26288019913272,-86.5,-94.0,-76.5,0.0
1560326686000.0,54.72977516607883,25.2629018380627,-89.0,-94.0,-74.5,0.0
1560326687000.0,54.7297753457461,25.26292347699268,-86.5,0.0,0.0,0.0
1560326688000.0,54.72977552541336,25.26294511592266,-79.0,0.0,-85.0,0.0
1560326689000.0,54.72977570508062,25.262966754852638,-78.0,-93.0,-88.0,0.0
1560326690000.0,54.72977588474788,25.262988393782617,-78.5,-90.5,-88.0,0.0
1560326691000.0,54.72977606441515,25.2630100327126,-79.0,-88.0,-91.0,0.0
1560326692000.0,54.72977624408241,25.26303167164258,-81.0,-88.0,0.0,-82.5
1560326693000.0,54.729776564201316,25.263034536606114,-79.0,-88.0,0.0,-86.0
1560326694000.0,54.72977691329156,25.263033529014447,-79.0,-89.5,0.0,-88.5
1560326695000.0,54.7297772623818,25.263032521422783,-78.5,-88.0,0.0,-91.0
1560326696000.0,54.72977761147204,25.263031513831116,-78.5,-86.5,-92.0,-90.5
1560326697000.0,54.72977796056228,25.26303050623945,-78.0,-84.0,-92.0,-85.5
1560326698000.0,54.729778309652524,25.263029498647782,-74.0,-86.0,-91.0,-81.5
1560326699000.0,54.72978073531598,25.263028685605164,-70.0,-86.5,-91.0,-82.0
1560326700000.0,54.72979301873502,25.263028796111467,-70.0,-88.5,-91.0,-82.5
1560326701000.0,54.72980530215408,25.263028906617773,-69.5,-86.0,-91.0,-83.0
1560326702000.0,54.72981758557312,25.263029017124076,0.0,-89.5,0.0,-81.0
1560326703000.0,54.72982986899218,25.26302912763038,-67.0,-81.0,0.0,-87.0
1560326704000.0,54.72984215241122,25.26302923813668,-67.0,-78.5,0.0,-84.5
1560326705000.0,54.72985308808969,25.263029373861457,-67.0,-77.0,0.0,-86.0
1560326706000.0,54.72985265697492,25.26302972227786,-65.5,-77.0,0.0,-85.0
1560326707000.0,54.72985222586014,25.263030070694263,-53.0,-76.5,0.0,-86.0
1560326708000.0,54.72985179474537,25.263030419110667,-51.0,-82.5,0.0,-87.0
1560326709000.0,54.729851363630594,25.26303076752707,-51.5,-86.5,-83.0,-87.5
1560326710000.0,54.729850932515824,25.263031115943473,-52.0,-86.0,-83.0,-87.0
1560326711000.0,54.72985050140105,25.26303146435988,-52.0,-85.5,-84.0,-86.0
1560326712000.0,54.72985030799933,25.263023829030683,-55.5,-85.0,-83.0,-84.0
1560326713000.0,54.729850519352254,25.263002599756273,-53.0,-83.0,-84.0,-88.0
1560326714000.0,54.72985073070518,25.262981370481864,-55.5,-85.0,-84.0,-87.0
1560326715000.0,54.72985094205811,25.262960141207454,-56.0,-85.5,-85.5,-90.0
1560326716000.0,54.72985115341103,25.262938911933045,-62.0,-87.0,-83.5,-90.0
1560326717000.0,54.72985136476397,25.262917682658635,-64.0,-86.5,-83.5,-90.0
1560326718000.0,54.7298510802114,25.26291514249711,-63.0,-86.0,-77.5,-88.5
1560326719000.0,54.72985072416674,25.262915296647055,-66.0,-82.0,-74.0,-86.0
1560326720000.0,54.72985036812207,25.262915450797,-71.0,-82.0,-75.0,-86.0
1560326721000.0,54.729850012077414,25.262915604946944,-66.0,-91.0,-75.0,-86.0
1560326722000.0,54.72984965603275,25.262915759096884,-69.5,-90.0,-75.5,-86.0
1560326723000.0,54.72984929998809,25.26291591324683,-68.5,-89.0,-75.0,-86.0
1560326724000.0,54.72984894394342,25.262916067396773,-74.0,-90.0,-75.5,-86.0
1560326725000.0,54.729848587898765,25.262916221546714,-78.0,-91.5,-78.0,-86.0
1560326726000.0,54.729846244742234,25.262916122085915,-83.0,-93.0,-81.0,0.0
1560326727000.0,54.729834468514426,25.262914818702846,-83.0,-93.0,-83.0,0.0
1560326728000.0,54.72982269228662,25.262913515319777,-85.0,-95.0,-83.0,0.0
1560326729000.0,54.72981091605881,25.26291221193671,-85.0,-94.5,-83.0,0.0
1560326730000.0,54.729799139831,25.262910908553643,-85.0,-93.0,-75.0,0.0
1560326731000.0,54.72979649488272,25.262909996553006,-85.5,-92.0,-75.0,0.0
1560326732000.0,54.72979611850451,25.262909181787204,-86.0,-91.5,-75.5,0.0
1560326733000.0,54.7297957421263,25.262908367021407,-77.0,0.0,-76.5,-97.0
1560326734000.0,54.72979536574809,25.262907552255605,-77.0,0.0,-80.0,-97.0
1560326735000.0,54.72980385556882,25.262907556129424,-79.0,-89.0,-80.0,-95.5
1560326736000.0,54.72981640367886,25.262907934715834,-78.0,-89.0,-79.5,-93.0
1560326737000.0,54.7298289517889,25.262908313302248,-82.0,-89.0,-79.0,-93.0
1560326738000.0,54.72984149989895,25.26290869188866,-78.0,0.0,-82.0,-92.0
1560326739000.0,54.72985072734891,25.262909347638487,-86.0,0.0,-83.0,-89.0
1560326740000.0,54.72985040468343,25.262910800501704,-59.0,-90.0,-82.5,-88.0
1560326741000.0,54.729850082017954,25.26291225336492,-64.5,-90.0,-77.5,-88.0
1560326742000.0,54.72984975935248,25.262913706228137,-64.5,-90.0,-71.5,-87.0
1560326743000.0,54.729849436687005,25.262915159091353,-70.0,-86.0,-73.0,-87.0
1560326744000.0,54.729849114021526,25.26291661195457,-69.0,-86.0,-75.0,-92.0
1560326745000.0,54.729848812601986,25.26291567133046,-69.0,-85.0,-75.0,-93.0
1560326746000.0,54.729848572285086,25.262907847111013,-70.0,-84.0,-78.0,-95.0
1560326747000.0,54.729848331968185,25.262900022891568,-70.5,-89.0,-74.0,-92.0
1560326748000.0,54.72984809165129,25.262892198672123,-71.5,-89.5,-74.0,-95.0
1560326749000.0,54.7298479577226,25.262885864197028,-74.5,-89.5,-74.0,0.0
1560326750000.0,54.72984817996314,25.262884517126924,-78.0,-92.0,-78.5,0.0
1560326751000.0,54.72984840220368,25.26288317005682,-81.0,-92.0,-79.0,-99.0
1560326752000.0,54.72984862444422,25.262881822986717,-80.5,-91.0,-82.0,-99.0
1560326753000.0,54.72984884668477,25.262880475916614,-75.5,-92.0,-79.0,-99.0
1560326754000.0,54.729849068925304,25.26287912884651,-70.0,-92.0,-77.0,-96.5
1560326755000.0,54.72984929116585,25.262877781776407,-71.0,-94.0,-71.0,-96.5
1560326756000.0,54.72984732228483,25.262877023529974,-70.5,-89.5,-67.0,-96.5
1560326757000.0,54.729839149423626,25.262877932489264,-72.0,-89.5,-66.5,-96.5
1560326758000.0,54.72983097656242,25.26287884144855,-73.0,-92.0,-80.0,0.0
1560326759000.0,54.72982861405468,25.262878785557273,-78.0,-98.0,-79.0,0.0
1560326760000.0,54.72982899841509,25.26287827352898,-82.5,-98.0,-76.0,0.0
1560326761000.0,54.72982938277549,25.262877761500686,-81.5,-94.5,-76.0,0.0
1560326762000.0,54.7298297671359,25.262877249472396,-82.0,-94.5,-76.0,0.0
1560326763000.0,54.7298301514963,25.262876737444103,-81.0,-94.5,-77.0,0.0
1560326764000.0,54.7298305358567,25.26287622541581,-82.0,0.0,-75.5,0.0
1560326765000.0,54.729829787595385,25.262875979501768,-85.0,0.0,-74.5,0.0
1560326766000.0,54.72982152598843,25.262877498879988,-85.0,0.0,-67.5,0.0
1560326767000.0,54.72981326438147,25.262879018258207,-85.5,-96.0,-67.0,0.0
1560326768000.0,54.72980957963627,25.262879803776745,-85.0,-96.0,-66.0,0.0
1560326769000.0,54.72981079393356,25.262879803776745,-85.0,-96.0,-71.0,0.0
1560326770000.0,54.72981200823086,25.262879803776745,-84.0,0.0,-71.0,0.0
1560326771000.0,54.72981322252815,25.262879803776745,-79.0,0.0,-74.0,0.0
