1559905979391,D7:85:88:F5:88:4C,6,-341
1559905982396,F6:24:3F:F0:20:31,1,-83
1559905982396,D7:85:88:F5:88:4C,1,-60
1559905985402,D7:85:88:F5:88:4C,4,-275
1559905988407,F6:24:3F:F0:20:31,4,-352
1559905988407,D7:85:88:F5:88:4C,6,-420
1559905991412,F6:24:3F:F0:20:31,2,-162
1559905991412,D7:85:88:F5:88:4C,3,-197
1559905994417,F6:24:3F:F0:20:31,3,-236
1559905994417,D7:85:88:F5:88:4C,4,-246
